,Shop_id,shop_class,Lng_shop,Lat_shop,Lng_spot,Lat_spot,Num,start_time,end_time,spot_class
1151,3,116,121.19065,31.05253,121.187263,31.05117,1,252,342,108
1152,3,116,121.19065,31.05253,121.197113,31.054916,2,283,373,116
1153,3,116,121.19065,31.05253,121.197113,31.054916,11,563,653,116
1154,3,116,121.19065,31.05253,121.299438,31.433102,2,371,461,12
1155,3,116,121.19065,31.05253,121.299438,31.433102,12,546,636,12
1156,3,116,121.19065,31.05253,121.299438,31.433102,6,600,690,12
1157,3,116,121.19065,31.05253,121.1959,31.050434,1,232,322,116
1158,3,116,121.19065,31.05253,121.2873,30.695353,13,266,356,61
1159,3,116,121.19065,31.05253,121.19046,31.051914,1,246,336,116
1160,3,116,121.19065,31.05253,121.19046,31.051914,5,541,631,116
1161,4,116,121.19215,31.04359,121.192482,31.04207,4,325,415,116
1162,4,116,121.19215,31.04359,121.199493,31.050938,1,624,714,116
1163,4,116,121.19215,31.04359,121.187263,31.05117,1,304,394,108
1164,4,116,121.19215,31.04359,121.1959,31.050434,1,275,365,116
1165,4,116,121.19215,31.04359,121.19046,31.051914,1,218,308,116
1166,4,116,121.19215,31.04359,121.19046,31.051914,1,256,346,116
1167,6,116,121.19287,31.04349,121.299438,31.433102,2,305,395,12
1168,8,116,121.19516,31.04743,121.217018,31.049732,2,255,345,116
1169,8,116,121.19516,31.04743,121.208687,31.054615,1,355,445,116
1170,10,116,121.19666,31.05031,121.217018,31.049732,12,572,662,116
1171,11,116,121.19746,31.04984,120.875702,31.119118,1,579,669,75
1172,11,116,121.19746,31.04984,121.199493,31.050938,2,257,347,116
1173,11,116,121.19746,31.04984,121.199493,31.050938,3,628,718,116
1174,11,116,121.19746,31.04984,121.217018,31.049732,2,246,336,116
1175,11,116,121.19746,31.04984,121.217018,31.049732,2,625,715,116
1176,11,116,121.19746,31.04984,121.197929,31.050875,2,299,389,116
1177,11,116,121.19746,31.04984,121.202805,31.050377,2,227,317,116
1178,11,116,121.19746,31.04984,121.220177,31.033651,2,552,642,116
1179,12,116,121.19769,31.04961,120.875702,31.119118,1,211,301,75
1180,12,116,121.19769,31.04961,121.229424,31.057896,1,299,389,9
1181,12,116,121.19769,31.04961,121.199493,31.050938,1,279,369,116
1182,12,116,121.19769,31.04961,121.199493,31.050938,1,561,651,116
1183,12,116,121.19769,31.04961,121.217018,31.049732,1,524,614,116
1184,12,116,121.19769,31.04961,121.228935,31.04467,1,469,559,9
1185,12,116,121.19769,31.04961,121.197929,31.050875,2,298,388,116
1186,12,116,121.19769,31.04961,121.208687,31.054615,1,581,671,116
1187,13,116,121.19771,31.04961,121.199493,31.050938,2,464,554,116
1188,13,116,121.19771,31.04961,121.197929,31.050875,1,344,434,116
1189,14,116,121.19773,31.04975,120.875702,31.119118,1,218,308,75
1190,14,116,121.19773,31.04975,121.229614,31.832016,1,322,412,66
1191,14,116,121.19773,31.04975,121.199493,31.050938,2,236,326,116
1192,14,116,121.19773,31.04975,121.217018,31.049732,1,215,305,116
1193,14,116,121.19773,31.04975,121.217018,31.049732,2,342,432,116
1194,14,116,121.19773,31.04975,121.1959,31.050434,2,233,323,116
1195,14,116,121.19773,31.04975,121.1959,31.050434,1,460,550,116
1196,14,116,121.19773,31.04975,121.197929,31.050875,1,538,628,116
1197,14,116,121.19773,31.04975,121.19046,31.051914,1,250,340,116
1198,15,116,121.1982,31.04958,121.199493,31.050938,1,397,487,116
1199,15,116,121.1982,31.04958,121.197929,31.050875,1,270,360,116
1200,16,116,121.19868,31.04957,121.204124,31.050911,2,258,348,116
1201,16,116,121.19868,31.04957,121.204124,31.050911,1,577,667,116
1202,16,116,121.19868,31.04957,120.875702,31.119118,1,214,304,75
1203,16,116,121.19868,31.04957,121.197189,31.779171,4,269,359,66
1204,16,116,121.19868,31.04957,121.472488,31.233086,2,298,388,98
1205,16,116,121.19868,31.04957,121.229614,31.832016,1,359,449,66
1206,16,116,121.19868,31.04957,121.209389,31.050249,1,294,384,116
1207,16,116,121.19868,31.04957,121.209389,31.050249,3,595,685,116
1208,16,116,121.19868,31.04957,121.199493,31.050938,4,236,326,116
1209,16,116,121.19868,31.04957,121.199493,31.050938,2,270,360,116
1210,16,116,121.19868,31.04957,121.199493,31.050938,2,316,406,116
1211,16,116,121.19868,31.04957,121.199493,31.050938,5,397,487,116
1212,16,116,121.19868,31.04957,121.199493,31.050938,1,540,630,116
1213,16,116,121.19868,31.04957,121.199493,31.050938,1,584,674,116
1214,16,116,121.19868,31.04957,121.199493,31.050938,3,628,718,116
1215,16,116,121.19868,31.04957,121.197113,31.054916,2,567,657,116
1216,16,116,121.19868,31.04957,121.220497,31.049629,2,425,515,116
1217,16,116,121.19868,31.04957,121.217018,31.049732,1,244,334,116
1218,16,116,121.19868,31.04957,121.217018,31.049732,6,310,400,116
1219,16,116,121.19868,31.04957,121.217018,31.049732,1,419,509,116
1220,16,116,121.19868,31.04957,121.217018,31.049732,1,450,540,116
1221,16,116,121.19868,31.04957,121.217018,31.049732,1,547,637,116
1222,16,116,121.19868,31.04957,121.217018,31.049732,3,584,674,116
1223,16,116,121.19868,31.04957,121.218231,31.046228,1,459,549,116
1224,16,116,121.19868,31.04957,121.222687,31.025852,1,275,365,116
1225,16,116,121.19868,31.04957,121.198265,31.045639,1,297,387,116
1226,16,116,121.19868,31.04957,121.198265,31.045639,1,456,546,116
1227,16,116,121.19868,31.04957,121.1959,31.050434,1,215,305,116
1228,16,116,121.19868,31.04957,121.1959,31.050434,5,282,372,116
1229,16,116,121.19868,31.04957,121.1959,31.050434,2,337,427,116
1230,16,116,121.19868,31.04957,121.1959,31.050434,1,516,606,116
1231,16,116,121.19868,31.04957,121.1959,31.050434,4,595,685,116
1232,16,116,121.19868,31.04957,121.228935,31.04467,1,238,328,9
1233,16,116,121.19868,31.04957,121.197929,31.050875,2,254,344,116
1234,16,116,121.19868,31.04957,121.197929,31.050875,3,299,389,116
1235,16,116,121.19868,31.04957,121.197929,31.050875,1,458,548,116
1236,16,116,121.19868,31.04957,121.202805,31.050377,11,298,388,116
1237,16,116,121.19868,31.04957,121.202805,31.050377,3,333,423,116
1238,16,116,121.19868,31.04957,121.21508,31.050501,2,235,325,116
1239,16,116,121.19868,31.04957,121.21508,31.050501,1,271,361,116
1240,16,116,121.19868,31.04957,121.21508,31.050501,1,629,719,116
1241,16,116,121.19868,31.04957,121.001007,30.836681,3,284,374,30
1242,16,116,121.19868,31.04957,121.206551,31.049814,1,236,326,116
1243,16,116,121.19868,31.04957,121.211876,31.039864,2,356,446,116
1244,16,116,121.19868,31.04957,121.205635,31.057669,1,506,596,116
1245,17,116,121.19943,31.04968,121.472488,31.233086,1,287,377,98
1246,17,116,121.19943,31.04968,121.199493,31.050938,3,259,349,116
1247,17,116,121.19943,31.04968,121.199493,31.050938,1,453,543,116
1248,17,116,121.19943,31.04968,121.199493,31.050938,1,599,689,116
1249,17,116,121.19943,31.04968,121.217018,31.049732,1,243,333,116
1250,17,116,121.19943,31.04968,121.423752,30.689812,2,251,341,61
1251,17,116,121.19943,31.04968,121.197929,31.050875,1,624,714,116
1252,18,116,121.19945,31.0497,121.229614,31.832016,1,280,370,66
1253,18,116,121.19945,31.0497,121.199493,31.050938,2,220,310,116
1254,18,116,121.19945,31.0497,121.199493,31.050938,1,425,515,116
1255,18,116,121.19945,31.0497,121.299438,31.433102,1,281,371,12
1256,18,116,121.19945,31.0497,121.217018,31.049732,1,305,395,116
1257,18,116,121.19945,31.0497,121.217018,31.049732,2,602,692,116
1258,18,116,121.19945,31.0497,121.1959,31.050434,1,607,697,116
1259,18,116,121.19945,31.0497,121.197929,31.050875,1,280,370,116
1260,18,116,121.19945,31.0497,121.21508,31.050501,1,236,326,116
1261,19,116,121.19951,31.0494,121.199493,31.050938,2,540,630,116
1262,20,116,121.1997,31.04956,121.209389,31.050249,4,406,496,116
1263,20,116,121.1997,31.04956,121.1959,31.050434,2,287,377,116
1264,20,116,121.1997,31.04956,121.21508,31.050501,4,445,535,116
1265,21,116,121.19971,31.04985,121.204124,31.050911,1,389,479,116
1266,21,116,121.19971,31.04985,121.192482,31.04207,1,474,564,116
1267,21,116,121.19971,31.04985,121.211632,31.059235,1,533,623,116
1268,21,116,121.19971,31.04985,121.218597,31.055817,1,242,332,116
1269,21,116,121.19971,31.04985,121.472488,31.233086,2,573,663,98
1270,21,116,121.19971,31.04985,121.229614,31.832016,2,508,598,66
1271,21,116,121.19971,31.04985,121.209389,31.050249,1,360,450,116
1272,21,116,121.19971,31.04985,121.199493,31.050938,1,334,424,116
1273,21,116,121.19971,31.04985,121.199493,31.050938,2,478,568,116
1274,21,116,121.19971,31.04985,121.199493,31.050938,1,518,608,116
1275,21,116,121.19971,31.04985,121.299438,31.433102,1,289,379,12
1276,21,116,121.19971,31.04985,121.299438,31.433102,2,563,653,12
1277,21,116,121.19971,31.04985,121.217018,31.049732,1,442,532,116
1278,21,116,121.19971,31.04985,121.198265,31.045639,1,227,317,116
1279,21,116,121.19971,31.04985,121.1959,31.050434,4,548,638,116
1280,21,116,121.19971,31.04985,121.202805,31.050377,2,420,510,116
1281,21,116,121.19971,31.04985,121.21508,31.050501,1,227,317,116
1282,21,116,121.19971,31.04985,121.21508,31.050501,1,527,617,116
1283,21,116,121.19971,31.04985,121.239647,31.006155,2,611,701,116
1284,21,116,121.19971,31.04985,121.2873,30.695353,1,222,312,61
1285,21,116,121.19971,31.04985,121.2873,30.695353,1,565,655,61
1286,22,116,121.19988,31.05158,121.229614,31.832016,2,284,374,66
1287,22,116,121.19988,31.05158,121.199493,31.050938,5,330,420,116
1288,23,116,121.20014,31.05208,121.217018,31.049732,1,532,622,116
1289,24,116,121.20035,31.05107,121.187263,31.05117,1,582,672,108
1290,24,116,121.20035,31.05107,121.19046,31.051914,1,238,328,116
1291,25,116,121.2004,31.04909,121.199493,31.050938,3,511,601,116
1292,25,116,121.2004,31.04909,121.220497,31.049629,1,512,602,116
1293,25,116,121.2004,31.04909,121.198265,31.045639,3,535,625,116
1294,25,116,121.2004,31.04909,121.2873,30.695353,1,622,712,61
1295,26,116,121.20042,31.0517,121.181206,31.069849,2,255,345,108
1296,26,116,121.20042,31.0517,121.197189,31.779171,1,320,410,66
1297,26,116,121.20042,31.0517,121.39743,31.206272,1,328,418,63
1298,26,116,121.20042,31.0517,121.199493,31.050938,1,224,314,116
1299,26,116,121.20042,31.0517,121.199493,31.050938,1,320,410,116
1300,26,116,121.20042,31.0517,121.299438,31.433102,1,566,656,12
1301,26,116,121.20042,31.0517,121.217018,31.049732,1,318,408,116
1302,26,116,121.20042,31.0517,121.359085,31.825905,1,487,577,31
1303,26,116,121.20042,31.0517,121.19091,31.049822,1,526,616,116
1304,26,116,121.20042,31.0517,121.2873,30.695353,1,365,455,61
1305,26,116,121.20042,31.0517,121.19046,31.051914,1,347,437,116
1306,28,116,121.20054,31.04952,121.199493,31.050938,2,443,533,116
1307,28,116,121.20054,31.04952,121.197929,31.050875,1,514,604,116
1308,30,116,121.20062,31.0497,121.229614,31.832016,1,235,325,66
1309,30,116,121.20062,31.0497,121.199493,31.050938,3,219,309,116
1310,30,116,121.20062,31.0497,121.217018,31.049732,1,383,473,116
1311,30,116,121.20062,31.0497,121.202805,31.050377,2,383,473,116
1312,30,116,121.20062,31.0497,121.205635,31.057669,1,495,585,116
1313,31,116,121.20064,31.05093,121.229614,31.832016,1,466,556,66
1314,31,116,121.20064,31.05093,121.199493,31.050938,2,463,553,116
1315,33,116,121.20081,31.04038,121.299438,31.433102,1,545,635,12
1316,34,116,121.20092,31.0509,121.202805,31.050377,1,346,436,116
1317,35,116,121.20092,31.05288,121.199493,31.050938,1,518,608,116
1318,35,116,121.20092,31.05288,121.2873,30.695353,1,248,338,61
1319,36,116,121.20154,31.04963,121.001007,30.836681,2,234,324,30
1320,37,116,121.20169,31.05123,121.204124,31.050911,4,443,533,116
1321,37,116,121.20169,31.05123,121.39743,31.206272,10,323,413,63
1322,37,116,121.20169,31.05123,121.202805,31.050377,1,425,515,116
1323,38,116,121.20173,31.05006,121.199493,31.050938,2,225,315,116
1324,38,116,121.20173,31.05006,121.19046,31.051914,1,427,517,116
1325,39,116,121.20251,31.04982,121.39743,31.206272,1,628,718,63
1326,39,116,121.20251,31.04982,121.202805,31.050377,1,425,515,116
1327,40,116,121.20252,31.04941,121.205635,31.057669,1,416,506,116
1328,41,116,121.20262,31.04944,121.209389,31.050249,1,341,431,116
1329,43,116,121.20314,31.04951,120.875702,31.119118,1,329,419,75
1330,43,116,121.20314,31.04951,121.199493,31.050938,2,341,431,116
1331,43,116,121.20314,31.04951,121.220497,31.049629,2,413,503,116
1332,43,116,121.20314,31.04951,121.217018,31.049732,2,420,510,116
1333,43,116,121.20314,31.04951,121.202805,31.050377,2,353,443,116
1334,43,116,121.20314,31.04951,121.21508,31.050501,2,373,463,116
1335,45,116,121.20338,31.05147,121.211632,31.059235,3,224,314,116
1336,45,116,121.20338,31.05147,121.218597,31.055817,1,547,637,116
1337,45,116,121.20338,31.05147,121.001007,30.836681,2,225,315,30
1338,45,116,121.20338,31.05147,121.208687,31.054615,1,443,533,116
1339,46,116,121.20343,31.04969,121.187263,31.05117,2,401,491,108
1340,46,116,121.20343,31.04969,121.202805,31.050377,1,488,578,116
1341,47,116,121.20346,31.0494,121.229614,31.832016,1,281,371,66
1342,47,116,121.20346,31.0494,121.202805,31.050377,1,354,444,116
1343,51,116,121.20367,31.04941,121.209389,31.050249,1,454,544,116
1344,56,116,121.20539,31.04976,121.218597,31.055817,2,434,524,116
1345,57,116,121.2062,31.04975,121.39743,31.206272,2,607,697,63
1346,59,116,121.20878,31.04958,121.218597,31.055817,1,217,307,116
1347,60,116,121.20926,31.04939,121.204124,31.050911,1,447,537,116
1348,61,116,121.20997,31.0494,121.299438,31.433102,1,222,312,12
1349,64,116,121.21514,31.04986,121.211632,31.059235,2,315,405,116
1350,64,116,121.21514,31.04986,121.211632,31.059235,2,599,689,116
1351,64,116,121.21514,31.04986,121.218597,31.055817,3,427,517,116
1352,64,116,121.21514,31.04986,121.218597,31.055817,1,570,660,116
1353,65,116,121.21523,31.05095,121.229614,31.832016,3,227,317,66
1354,67,116,121.21664,31.04979,121.001007,30.836681,1,317,407,30
1355,73,116,121.2186,31.04959,121.001007,30.836681,1,264,354,30
1356,75,9,121.22734,31.05438,121.235298,31.058435,1,604,694,9
1357,76,35,121.22755,31.14742,121.472488,31.233086,1,246,336,98
1358,78,9,121.23052,31.10895,121.230751,31.109438,4,255,345,9
1359,79,116,121.23092,31.02946,121.313736,31.0625,2,397,487,60
1360,82,9,121.23317,31.06296,121.234413,31.062052,1,551,641,9
1361,83,9,121.23635,31.10705,121.252274,31.106329,1,502,592,35
1362,85,9,121.24137,31.05876,121.24176,31.059116,2,288,378,9
1363,85,9,121.24137,31.05876,121.001007,30.836681,1,267,357,30
1364,85,9,121.24137,31.05876,121.244781,31.057749,1,250,340,9
1365,86,12,121.24325,31.3668,121.249977,31.377104,1,512,602,12
1366,86,12,121.24325,31.3668,121.236115,31.366249,3,378,468,12
1367,88,35,121.26076,31.11676,121.26963,31.114132,1,553,643,35
1368,89,35,121.26956,31.1143,121.284065,31.115097,3,371,461,35
1369,90,35,121.26988,31.11459,121.263931,31.111771,2,603,693,35
1370,91,102,121.31378,31.15121,121.312798,31.152243,2,376,466,102
1371,93,102,121.31659,31.13394,121.31736,31.132875,1,235,325,102
1372,95,102,121.33522,31.138,121.396492,31.213305,3,292,382,63
1373,96,61,121.33654,30.71778,121.345245,30.710699,4,348,438,61
1374,98,5,121.34431,31.14264,121.472488,31.233086,13,345,435,98
1375,99,47,121.35184,31.23055,121.352081,31.235205,1,277,367,47
1376,99,47,121.35184,31.23055,121.354271,31.231003,3,279,369,47
1377,99,47,121.35184,31.23055,121.354599,31.226524,3,285,375,47
1378,99,47,121.35184,31.23055,121.350121,31.232597,1,293,383,47
1379,99,47,121.35184,31.23055,121.360855,31.231733,2,324,414,13
1380,100,5,121.35196,31.14712,121.355797,31.140852,2,432,522,5
1381,101,69,121.3604,31.21922,121.360916,31.219116,1,293,383,69
1382,101,69,121.3604,31.21922,121.360916,31.219116,1,347,437,69
1383,101,69,121.3604,31.21922,121.360916,31.219116,2,396,486,69
1384,101,69,121.3604,31.21922,121.001007,30.836681,1,346,436,30
1385,103,69,121.36386,31.21772,121.366547,31.214243,2,320,410,69
1386,103,69,121.36386,31.21772,121.372231,31.234304,2,295,385,69
1387,105,69,121.36514,31.21764,121.372177,31.216047,6,474,564,69
1388,105,69,121.36514,31.21764,121.385681,31.221172,10,213,303,69
1389,105,69,121.36514,31.21764,121.350754,31.2062,14,379,469,59
1390,106,29,121.36571,31.31626,121.386459,31.311884,1,240,330,27
1391,106,29,121.36571,31.31626,121.24929,31.379934,1,274,364,12
1392,107,69,121.36813,31.21628,121.363487,31.199997,1,611,701,85
1393,108,69,121.37251,31.21636,121.422531,31.216917,5,621,711,3
1394,108,69,121.37251,31.21636,121.363487,31.199997,3,225,315,85
1395,108,69,121.37251,31.21636,121.360016,31.204529,3,244,334,85
1396,108,69,121.37251,31.21636,121.359131,31.214924,4,623,713,47
1397,110,85,121.37263,31.21546,121.354271,31.231003,4,508,598,47
1398,110,85,121.37263,31.21546,121.352936,31.215742,1,307,397,47
1399,111,29,121.37445,31.31413,121.386459,31.311884,2,213,303,27
1400,111,29,121.37445,31.31413,121.3741,31.310312,2,317,407,29
1401,111,29,121.37445,31.31413,121.386475,31.314816,1,313,403,27
1402,112,69,121.37481,31.21621,121.370216,31.219732,1,306,396,69
1403,113,39,121.37503,31.10382,121.359024,31.10137,4,497,587,55
1404,115,85,121.37809,31.20747,121.386711,31.204245,3,415,505,85
1405,117,27,121.37985,31.31463,121.386475,31.314816,3,487,577,27
1406,120,39,121.38197,31.09007,121.382721,31.088671,1,569,659,114
1407,121,85,121.38224,31.2035,121.39917,31.205561,2,232,322,63
1408,124,27,121.38536,31.31972,121.38887,31.316866,2,215,305,27
1409,124,27,121.38536,31.31972,121.389122,31.324013,1,417,507,83
1410,125,27,121.38573,31.32033,121.401291,31.321653,1,587,677,16
1411,127,85,121.38646,31.21244,121.386978,31.214418,1,226,316,85
1412,129,27,121.38669,31.31508,121.389198,31.310402,1,223,313,27
1413,129,27,121.38669,31.31508,121.389198,31.310402,1,624,714,27
1414,129,27,121.38669,31.31508,121.249977,31.377104,1,567,657,12
1415,129,27,121.38669,31.31508,121.24929,31.379934,1,316,406,12
1416,131,27,121.3868,31.31556,121.38887,31.316866,1,360,450,27
1417,131,27,121.3868,31.31556,120.910721,31.019789,1,230,320,77
1418,131,27,121.3868,31.31556,121.642059,31.026293,1,260,350,117
1419,131,27,121.3868,31.31556,121.386475,31.314816,1,498,588,27
1420,133,27,121.38688,31.31525,121.389198,31.310402,1,289,379,27
1421,133,27,121.38688,31.31525,121.386459,31.311884,1,310,400,27
1422,134,27,121.3869,31.31509,121.386459,31.311884,1,236,326,27
1423,134,27,121.3869,31.31509,121.386475,31.314816,2,493,583,27
1424,135,27,121.38703,31.31491,121.38887,31.316866,1,270,360,27
1425,135,27,121.38703,31.31491,121.39521,31.310331,1,243,333,83
1426,135,27,121.38703,31.31491,121.386475,31.314816,3,267,357,27
1427,135,27,121.38703,31.31491,121.386475,31.314816,1,597,687,27
1428,137,27,121.38791,31.31315,121.377289,31.315683,2,247,337,29
1429,139,21,121.39076,31.02598,121.391479,31.024113,2,310,400,21
1430,141,83,121.39191,31.31543,121.386459,31.311884,2,597,687,27
1431,141,83,121.39191,31.31543,121.386475,31.314816,1,573,663,27
1432,142,69,121.39196,31.24273,121.392418,31.242964,1,358,448,69
1433,142,69,121.39196,31.24273,121.392418,31.242964,2,537,627,69
1434,142,69,121.39196,31.24273,121.392418,31.242964,1,617,707,69
1435,143,21,121.39203,31.02599,121.391479,31.024113,3,500,590,21
