Order_id,Spot_id,Shop_id,Num,Lng_shop,Lat_shop,Lng_spot,Lat_spot,start_time,end_time,shop_class,spot_class
E4358,B8964,S612,3,121.77641,31.04935,121.762329,31.049437,267,357,99,18
E4361,B8964,S612,1,121.77641,31.04935,121.762329,31.049437,499,589,99,18
E4364,B2794,S613,1,121.78078,31.04896,121.731789,31.027889,262,352,99,18
E4367,B3253,S613,1,121.78078,31.04896,121.780243,31.045298,281,371,99,99
E4370,B0356,S613,2,121.78078,31.04896,121.759506,31.0376,556,646,99,18
E4373,B3644,S613,1,121.78078,31.04896,121.78495,31.049509,448,538,99,99
E4376,B3644,S613,1,121.78078,31.04896,121.78495,31.049509,604,694,99,99
E4379,B4951,S613,1,121.78078,31.04896,121.901222,30.875978,233,323,99,99
E4382,B7694,S613,2,121.78078,31.04896,121.781616,31.045492,276,366,99,99
E4388,B3253,S614,2,121.78327,31.04844,121.780243,31.045298,487,577,99,99
E4391,B3644,S614,2,121.78327,31.04844,121.78495,31.049509,226,316,99,99
E4394,B4435,S614,1,121.78327,31.04844,121.786507,31.048065,271,361,99,99
E4400,B1095,S615,1,121.78351,31.04649,121.763962,31.609695,528,618,99,31
E4403,B1946,S615,1,121.78351,31.04649,121.785202,31.05884,236,326,99,99
E4406,B3253,S615,1,121.78351,31.04649,121.780243,31.045298,560,650,99,99
E4409,B3644,S615,1,121.78351,31.04649,121.78495,31.049509,280,370,99,99
E4412,B3644,S615,1,121.78351,31.04649,121.78495,31.049509,608,698,99,99
E4418,B2451,S617,7,121.78464,31.04573,121.781349,31.049833,299,389,99,99
E4421,B2451,S617,9,121.78464,31.04573,121.781349,31.049833,553,643,99,99
E4424,B3253,S617,7,121.78464,31.04573,121.780243,31.045298,226,316,99,99
E4427,B3644,S617,8,121.78464,31.04573,121.78495,31.049509,265,355,99,99
E4430,B3644,S617,7,121.78464,31.04573,121.78495,31.049509,583,673,99,99
E4433,B3923,S617,14,121.78464,31.04573,121.780556,31.041302,221,311,99,99
E4436,B3923,S617,7,121.78464,31.04573,121.780556,31.041302,590,680,99,99
E4439,B1095,S618,1,121.78464,31.048,121.763962,31.609695,243,333,99,31
E4442,B2451,S618,2,121.78464,31.048,121.781349,31.049833,234,324,99,99
E4445,B3259,S618,2,121.78464,31.048,121.707611,31.012049,575,665,99,18
E4448,B3644,S618,1,121.78464,31.048,121.78495,31.049509,470,560,99,99
E4451,B4435,S618,2,121.78464,31.048,121.786507,31.048065,601,691,99,99
E4457,B2451,S619,4,121.7847,31.04818,121.781349,31.049833,223,313,99,99
E4460,B2794,S619,3,121.7847,31.04818,121.731789,31.027889,225,315,99,18
E4463,B2794,S619,2,121.7847,31.04818,121.731789,31.027889,601,691,99,18
E4466,B3253,S619,2,121.7847,31.04818,121.780243,31.045298,331,421,99,99
E4469,B3644,S619,2,121.7847,31.04818,121.78495,31.049509,226,316,99,99
E4472,B3644,S619,1,121.7847,31.04818,121.78495,31.049509,326,416,99,99
E4475,B3923,S620,1,121.78477,31.04673,121.780556,31.041302,589,679,99,99
E4484,B2451,S621,1,121.78487,31.04806,121.781349,31.049833,240,330,99,99
E4487,B2451,S621,1,121.78487,31.04806,121.781349,31.049833,423,513,99,99
E4490,B2706,S621,2,121.78487,31.04806,121.567703,31.245945,629,719,99,111
E4493,B3644,S621,1,121.78487,31.04806,121.78495,31.049509,251,341,99,99
E4496,B3644,S621,2,121.78487,31.04806,121.78495,31.049509,600,690,99,99
E4499,B4435,S621,1,121.78487,31.04806,121.786507,31.048065,288,378,99,99
E4511,B2706,S622,2,121.78488,31.04783,121.567703,31.245945,543,633,99,111
E4514,B3644,S622,2,121.78488,31.04783,121.78495,31.049509,284,374,99,99
E4517,B3259,S623,1,121.78493,31.04969,121.707611,31.012049,292,382,99,18
E4520,B2451,S624,1,121.78499,31.04798,121.781349,31.049833,249,339,99,99
E4523,B4435,S624,1,121.78499,31.04798,121.786507,31.048065,350,440,99,99
E4526,B2451,S625,1,121.78499,31.04828,121.781349,31.049833,240,330,99,99
E4529,B3644,S625,1,121.78499,31.04828,121.78495,31.049509,562,652,99,99
E4535,B4435,S626,2,121.78509,31.04606,121.786507,31.048065,593,683,99,99
E4538,B2451,S627,1,121.78514,31.0459,121.781349,31.049833,232,322,99,99
E4541,B2451,S627,1,121.78514,31.0459,121.781349,31.049833,607,697,99,99
E4547,B3644,S627,2,121.78514,31.0459,121.78495,31.049509,232,322,99,99
E4550,B7694,S627,2,121.78514,31.0459,121.781616,31.045492,519,609,99,99
E4556,B3253,S628,2,121.78521,31.04611,121.780243,31.045298,374,464,99,99
E4559,B3644,S628,1,121.78521,31.04611,121.78495,31.049509,497,587,99,99
E4568,B2451,S629,1,121.7853,31.04779,121.781349,31.049833,280,370,99,99
E4571,B2794,S629,1,121.7853,31.04779,121.731789,31.027889,218,308,99,18
E4574,B2794,S629,1,121.7853,31.04779,121.731789,31.027889,514,604,99,18
E4577,B3253,S629,1,121.7853,31.04779,121.780243,31.045298,580,670,99,99
E4583,B3644,S629,1,121.7853,31.04779,121.78495,31.049509,310,400,99,99
E4586,B3644,S629,2,121.7853,31.04779,121.78495,31.049509,593,683,99,99
E4589,B3923,S629,2,121.7853,31.04779,121.780556,31.041302,218,308,99,99
E4592,B3923,S629,2,121.7853,31.04779,121.780556,31.041302,395,485,99,99
E4595,B4435,S629,1,121.7853,31.04779,121.786507,31.048065,611,701,99,99
E4610,B2451,S630,1,121.7855,31.04777,121.781349,31.049833,463,553,99,99
E4613,B3253,S630,1,121.7855,31.04777,121.780243,31.045298,297,387,99,99
E4616,B3644,S630,2,121.7855,31.04777,121.78495,31.049509,220,310,99,99
E4619,B3644,S630,1,121.7855,31.04777,121.78495,31.049509,480,570,99,99
E4622,B3644,S630,1,121.7855,31.04777,121.78495,31.049509,593,683,99,99
E4628,B4435,S630,2,121.7855,31.04777,121.786507,31.048065,601,691,99,99
E4634,B0096,S630,1,121.7855,31.04777,121.849197,30.992285,345,435,99,99
E4640,B2451,S631,4,121.78552,31.04594,121.781349,31.049833,605,695,99,99
E4643,B3253,S631,8,121.78552,31.04594,121.780243,31.045298,518,608,99,99
E4646,B3923,S631,7,121.78552,31.04594,121.780556,31.041302,532,622,99,99
E4649,B2451,S632,3,121.78603,31.04755,121.781349,31.049833,606,696,99,99
E4655,B2451,S633,4,121.78724,31.05068,121.781349,31.049833,512,602,99,99
E4658,B3644,S633,3,121.78724,31.05068,121.78495,31.049509,576,666,99,99
E4661,B2807,S634,1,121.8964,30.88195,121.90023,30.886774,246,336,99,99
E4664,B3545,S634,3,121.8964,30.88195,121.536545,31.24263,601,691,99,92
E4667,B4951,S634,3,121.8964,30.88195,121.901222,30.875978,267,357,99,99
E4670,B4951,S634,5,121.8964,30.88195,121.901222,30.875978,580,670,99,99
E4673,B0561,S634,3,121.8964,30.88195,121.587296,31.149302,546,636,99,28
E4694,B4951,S635,1,121.89876,30.87946,121.901222,30.875978,439,529,99,99
E4700,B0561,S635,1,121.89876,30.87946,121.587296,31.149302,288,378,99,28
E4706,B2807,S636,1,121.89948,30.87948,121.90023,30.886774,215,305,99,99
E4715,B6148,S637,1,121.89954,30.87953,121.890335,30.887897,407,497,99,99
E4718,B4951,S639,1,121.90014,30.8797,121.901222,30.875978,218,308,99,99
E4727,B0561,S639,1,121.90014,30.8797,121.587296,31.149302,557,647,99,28
E4763,B5520,S642,2,121.90044,30.87929,121.359085,31.825905,279,369,99,31
E0001,B1036,S001,2,121.18938,31.04398,121.204124,31.050911,573,663,108,116
E0004,B3341,S001,1,121.18938,31.04398,121.199493,31.050938,485,575,108,116
E0007,B3341,S001,2,121.18938,31.04398,121.199493,31.050938,576,666,108,116
E0010,B0434,S001,1,121.18938,31.04398,121.217018,31.049732,558,648,108,116
E0013,B5710,S001,1,121.18938,31.04398,121.1959,31.050434,548,638,108,116
E0016,B6315,S001,1,121.18938,31.04398,121.202805,31.050377,563,653,108,116
E0019,B8851,S001,1,121.18938,31.04398,121.205635,31.057669,560,650,108,116
E0022,B3499,S002,22,121.19011,31.04514,121.227066,31.026434,559,649,116,116
E0025,B1101,S003,5,121.19065,31.05253,121.164902,31.047752,310,400,116,108
E0028,B1412,S003,1,121.19065,31.05253,121.1894,31.053415,562,652,116,116
E0031,B3481,S003,1,121.19065,31.05253,121.187263,31.05117,252,342,116,108
E0034,B3569,S003,2,121.19065,31.05253,121.197113,31.054916,283,373,116,116
E0037,B3569,S003,11,121.19065,31.05253,121.197113,31.054916,563,653,116,116
E0040,B3960,S003,2,121.19065,31.05253,121.299438,31.433102,371,461,116,12
E0043,B3960,S003,12,121.19065,31.05253,121.299438,31.433102,546,636,116,12
E0046,B3960,S003,6,121.19065,31.05253,121.299438,31.433102,600,690,116,12
E0049,B5710,S003,1,121.19065,31.05253,121.1959,31.050434,232,322,116,116
E0052,B7768,S003,13,121.19065,31.05253,121.2873,30.695353,266,356,116,61
E0055,B7861,S003,1,121.19065,31.05253,121.19046,31.051914,246,336,116,116
E0058,B7861,S003,5,121.19065,31.05253,121.19046,31.051914,541,631,116,116
E0061,B1425,S004,4,121.19215,31.04359,121.192482,31.04207,325,415,116,116
E0064,B3341,S004,1,121.19215,31.04359,121.199493,31.050938,624,714,116,116
E0067,B3481,S004,1,121.19215,31.04359,121.187263,31.05117,304,394,116,108
E0070,B5710,S004,1,121.19215,31.04359,121.1959,31.050434,275,365,116,116
E0073,B7861,S004,1,121.19215,31.04359,121.19046,31.051914,218,308,116,116
E0076,B7861,S004,1,121.19215,31.04359,121.19046,31.051914,256,346,116,116
E0079,B3960,S006,2,121.19287,31.04349,121.299438,31.433102,305,395,116,12
E0082,B0434,S008,2,121.19516,31.04743,121.217018,31.049732,255,345,116,116
E0085,B7375,S008,1,121.19516,31.04743,121.208687,31.054615,355,445,116,116
E0091,B0434,S010,12,121.19666,31.05031,121.217018,31.049732,572,662,116,116
E0094,B1548,S011,1,121.19746,31.04984,120.875702,31.119118,579,669,116,75
E0097,B3341,S011,2,121.19746,31.04984,121.199493,31.050938,257,347,116,116
E0100,B3341,S011,3,121.19746,31.04984,121.199493,31.050938,628,718,116,116
E0103,B0434,S011,2,121.19746,31.04984,121.217018,31.049732,246,336,116,116
E0106,B0434,S011,2,121.19746,31.04984,121.217018,31.049732,625,715,116,116
E0109,B0064,S011,2,121.19746,31.04984,121.197929,31.050875,299,389,116,116
E0112,B6315,S011,2,121.19746,31.04984,121.202805,31.050377,227,317,116,116
E0115,B6990,S011,2,121.19746,31.04984,121.220177,31.033651,552,642,116,116
E0118,B1548,S012,1,121.19769,31.04961,120.875702,31.119118,211,301,116,75
E0121,B0305,S012,1,121.19769,31.04961,121.229424,31.057896,299,389,116,9
E0127,B3341,S012,1,121.19769,31.04961,121.199493,31.050938,279,369,116,116
E0130,B3341,S012,1,121.19769,31.04961,121.199493,31.050938,561,651,116,116
E0133,B0434,S012,1,121.19769,31.04961,121.217018,31.049732,524,614,116,116
E0136,B5948,S012,1,121.19769,31.04961,121.228935,31.04467,469,559,116,9
E0139,B0064,S012,2,121.19769,31.04961,121.197929,31.050875,298,388,116,116
E0142,B7375,S012,1,121.19769,31.04961,121.208687,31.054615,581,671,116,116
E0145,B3341,S013,2,121.19771,31.04961,121.199493,31.050938,464,554,116,116
E0148,B0064,S013,1,121.19771,31.04961,121.197929,31.050875,344,434,116,116
E0151,B1548,S014,1,121.19773,31.04975,120.875702,31.119118,218,308,116,75
E0157,B3058,S014,1,121.19773,31.04975,121.229614,31.832016,322,412,116,66
E0160,B3341,S014,2,121.19773,31.04975,121.199493,31.050938,236,326,116,116
E0163,B0434,S014,1,121.19773,31.04975,121.217018,31.049732,215,305,116,116
E0166,B0434,S014,2,121.19773,31.04975,121.217018,31.049732,342,432,116,116
E0169,B5710,S014,2,121.19773,31.04975,121.1959,31.050434,233,323,116,116
E0172,B5710,S014,1,121.19773,31.04975,121.1959,31.050434,460,550,116,116
E0175,B0064,S014,1,121.19773,31.04975,121.197929,31.050875,538,628,116,116
E0178,B7861,S014,1,121.19773,31.04975,121.19046,31.051914,250,340,116,116
E0184,B3341,S015,1,121.1982,31.04958,121.199493,31.050938,397,487,116,116
E0187,B0064,S015,1,121.1982,31.04958,121.197929,31.050875,270,360,116,116
E0190,B1036,S016,2,121.19868,31.04957,121.204124,31.050911,258,348,116,116
E0193,B1036,S016,1,121.19868,31.04957,121.204124,31.050911,577,667,116,116
E0196,B1548,S016,1,121.19868,31.04957,120.875702,31.119118,214,304,116,75
E0205,B2461,S016,4,121.19868,31.04957,121.197189,31.779171,269,359,116,66
E0208,B0291,S016,2,121.19868,31.04957,121.472488,31.233086,298,388,116,98
E0211,B3058,S016,1,121.19868,31.04957,121.229614,31.832016,359,449,116,66
E0214,B3062,S016,1,121.19868,31.04957,121.209389,31.050249,294,384,116,116
E0217,B3062,S016,3,121.19868,31.04957,121.209389,31.050249,595,685,116,116
E0220,B3341,S016,4,121.19868,31.04957,121.199493,31.050938,236,326,116,116
E0223,B3341,S016,2,121.19868,31.04957,121.199493,31.050938,270,360,116,116
E0226,B3341,S016,2,121.19868,31.04957,121.199493,31.050938,316,406,116,116
E0229,B3341,S016,5,121.19868,31.04957,121.199493,31.050938,397,487,116,116
E0232,B3341,S016,1,121.19868,31.04957,121.199493,31.050938,540,630,116,116
E0235,B3341,S016,1,121.19868,31.04957,121.199493,31.050938,584,674,116,116
E0238,B3341,S016,3,121.19868,31.04957,121.199493,31.050938,628,718,116,116
E0241,B3569,S016,2,121.19868,31.04957,121.197113,31.054916,567,657,116,116
E0244,B4012,S016,2,121.19868,31.04957,121.220497,31.049629,425,515,116,116
E0247,B0434,S016,1,121.19868,31.04957,121.217018,31.049732,244,334,116,116
E0250,B0434,S016,6,121.19868,31.04957,121.217018,31.049732,310,400,116,116
E0253,B0434,S016,1,121.19868,31.04957,121.217018,31.049732,419,509,116,116
E0256,B0434,S016,1,121.19868,31.04957,121.217018,31.049732,450,540,116,116
E0259,B0434,S016,1,121.19868,31.04957,121.217018,31.049732,547,637,116,116
E0262,B0434,S016,3,121.19868,31.04957,121.217018,31.049732,584,674,116,116
E0265,B4765,S016,1,121.19868,31.04957,121.218231,31.046228,459,549,116,116
E0268,B5100,S016,1,121.19868,31.04957,121.222687,31.025852,275,365,116,116
E0271,B5143,S016,1,121.19868,31.04957,121.198265,31.045639,297,387,116,116
E0274,B5143,S016,1,121.19868,31.04957,121.198265,31.045639,456,546,116,116
E0277,B5710,S016,1,121.19868,31.04957,121.1959,31.050434,215,305,116,116
E0280,B5710,S016,5,121.19868,31.04957,121.1959,31.050434,282,372,116,116
E0283,B5710,S016,2,121.19868,31.04957,121.1959,31.050434,337,427,116,116
E0286,B5710,S016,1,121.19868,31.04957,121.1959,31.050434,516,606,116,116
E0289,B5710,S016,4,121.19868,31.04957,121.1959,31.050434,595,685,116,116
E0292,B5948,S016,1,121.19868,31.04957,121.228935,31.04467,238,328,116,9
E0295,B0064,S016,2,121.19868,31.04957,121.197929,31.050875,254,344,116,116
E0298,B0064,S016,3,121.19868,31.04957,121.197929,31.050875,299,389,116,116
E0301,B0064,S016,1,121.19868,31.04957,121.197929,31.050875,458,548,116,116
E0304,B6315,S016,11,121.19868,31.04957,121.202805,31.050377,298,388,116,116
E0307,B6315,S016,3,121.19868,31.04957,121.202805,31.050377,333,423,116,116
E0310,B6350,S016,2,121.19868,31.04957,121.21508,31.050501,235,325,116,116
E0313,B6350,S016,1,121.19868,31.04957,121.21508,31.050501,271,361,116,116
E0316,B6350,S016,1,121.19868,31.04957,121.21508,31.050501,629,719,116,116
E0319,B6540,S016,3,121.19868,31.04957,121.001007,30.836681,284,374,116,30
E0322,B7278,S016,1,121.19868,31.04957,121.206551,31.049814,236,326,116,116
E0325,B8683,S016,2,121.19868,31.04957,121.211876,31.039864,356,446,116,116
E0328,B8851,S016,1,121.19868,31.04957,121.205635,31.057669,506,596,116,116
E0331,B0291,S017,1,121.19943,31.04968,121.472488,31.233086,287,377,116,98
E0334,B3341,S017,3,121.19943,31.04968,121.199493,31.050938,259,349,116,116
E0337,B3341,S017,1,121.19943,31.04968,121.199493,31.050938,453,543,116,116
E0340,B3341,S017,1,121.19943,31.04968,121.199493,31.050938,599,689,116,116
E0343,B0434,S017,1,121.19943,31.04968,121.217018,31.049732,243,333,116,116
E0346,B0530,S017,2,121.19943,31.04968,121.423752,30.689812,251,341,116,61
E0349,B0064,S017,1,121.19943,31.04968,121.197929,31.050875,624,714,116,116
E0355,B3058,S018,1,121.19945,31.0497,121.229614,31.832016,280,370,116,66
E0358,B3341,S018,2,121.19945,31.0497,121.199493,31.050938,220,310,116,116
E0361,B3341,S018,1,121.19945,31.0497,121.199493,31.050938,425,515,116,116
E0364,B3960,S018,1,121.19945,31.0497,121.299438,31.433102,281,371,116,12
E0367,B0434,S018,1,121.19945,31.0497,121.217018,31.049732,305,395,116,116
E0370,B0434,S018,2,121.19945,31.0497,121.217018,31.049732,602,692,116,116
E0376,B5710,S018,1,121.19945,31.0497,121.1959,31.050434,607,697,116,116
E0379,B0064,S018,1,121.19945,31.0497,121.197929,31.050875,280,370,116,116
E0382,B6350,S018,1,121.19945,31.0497,121.21508,31.050501,236,326,116,116
E0385,B3341,S019,2,121.19951,31.0494,121.199493,31.050938,540,630,116,116
E0388,B3062,S020,4,121.1997,31.04956,121.209389,31.050249,406,496,116,116
E0391,B5710,S020,2,121.1997,31.04956,121.1959,31.050434,287,377,116,116
E0394,B6350,S020,4,121.1997,31.04956,121.21508,31.050501,445,535,116,116
E0397,B1036,S021,1,121.19971,31.04985,121.204124,31.050911,389,479,116,116
E0400,B1425,S021,1,121.19971,31.04985,121.192482,31.04207,474,564,116,116
E0412,B2860,S021,1,121.19971,31.04985,121.211632,31.059235,533,623,116,116
E0415,B2875,S021,1,121.19971,31.04985,121.218597,31.055817,242,332,116,116
E0418,B0291,S021,2,121.19971,31.04985,121.472488,31.233086,573,663,116,98
E0421,B3058,S021,2,121.19971,31.04985,121.229614,31.832016,508,598,116,66
E0424,B3062,S021,1,121.19971,31.04985,121.209389,31.050249,360,450,116,116
E0433,B3341,S021,1,121.19971,31.04985,121.199493,31.050938,334,424,116,116
E0436,B3341,S021,2,121.19971,31.04985,121.199493,31.050938,478,568,116,116
E0439,B3341,S021,1,121.19971,31.04985,121.199493,31.050938,518,608,116,116
E0451,B3960,S021,1,121.19971,31.04985,121.299438,31.433102,289,379,116,12
E0454,B3960,S021,2,121.19971,31.04985,121.299438,31.433102,563,653,116,12
E0460,B0434,S021,1,121.19971,31.04985,121.217018,31.049732,442,532,116,116
E0469,B5143,S021,1,121.19971,31.04985,121.198265,31.045639,227,317,116,116
E0475,B5710,S021,4,121.19971,31.04985,121.1959,31.050434,548,638,116,116
E0484,B6315,S021,2,121.19971,31.04985,121.202805,31.050377,420,510,116,116
E0490,B6350,S021,1,121.19971,31.04985,121.21508,31.050501,227,317,116,116
E0493,B6350,S021,1,121.19971,31.04985,121.21508,31.050501,527,617,116,116
E0502,B6716,S021,2,121.19971,31.04985,121.239647,31.006155,611,701,116,116
E0508,B7768,S021,1,121.19971,31.04985,121.2873,30.695353,222,312,116,61
E0511,B7768,S021,1,121.19971,31.04985,121.2873,30.695353,565,655,116,61
E0520,B3058,S022,2,121.19988,31.05158,121.229614,31.832016,284,374,116,66
E0523,B3341,S022,5,121.19988,31.05158,121.199493,31.050938,330,420,116,116
E0535,B0434,S023,1,121.20014,31.05208,121.217018,31.049732,532,622,116,116
E0538,B3481,S024,1,121.20035,31.05107,121.187263,31.05117,582,672,116,108
E0547,B7861,S024,1,121.20035,31.05107,121.19046,31.051914,238,328,116,116
E0556,B3341,S025,3,121.2004,31.04909,121.199493,31.050938,511,601,116,116
E0559,B4012,S025,1,121.2004,31.04909,121.220497,31.049629,512,602,116,116
E0562,B5143,S025,3,121.2004,31.04909,121.198265,31.045639,535,625,116,116
E0565,B7768,S025,1,121.2004,31.04909,121.2873,30.695353,622,712,116,61
E0568,B1235,S026,2,121.20042,31.0517,121.181206,31.069849,255,345,116,108
E0571,B2461,S026,1,121.20042,31.0517,121.197189,31.779171,320,410,116,66
E0574,B3009,S026,1,121.20042,31.0517,121.39743,31.206272,328,418,116,63
E0577,B3341,S026,1,121.20042,31.0517,121.199493,31.050938,224,314,116,116
E0580,B3341,S026,1,121.20042,31.0517,121.199493,31.050938,320,410,116,116
E0589,B3960,S026,1,121.20042,31.0517,121.299438,31.433102,566,656,116,12
E0592,B0434,S026,1,121.20042,31.0517,121.217018,31.049732,318,408,116,116
E0595,B5520,S026,1,121.20042,31.0517,121.359085,31.825905,487,577,116,31
E0610,B6629,S026,1,121.20042,31.0517,121.19091,31.049822,526,616,116,116
E0613,B7768,S026,1,121.20042,31.0517,121.2873,30.695353,365,455,116,61
E0616,B7861,S026,1,121.20042,31.0517,121.19046,31.051914,347,437,116,116
E0628,B3341,S028,2,121.20054,31.04952,121.199493,31.050938,443,533,116,116
E0637,B0064,S028,1,121.20054,31.04952,121.197929,31.050875,514,604,116,116
E0646,B3058,S030,1,121.20062,31.0497,121.229614,31.832016,235,325,116,66
E0649,B3341,S030,3,121.20062,31.0497,121.199493,31.050938,219,309,116,116
E0658,B0434,S030,1,121.20062,31.0497,121.217018,31.049732,383,473,116,116
E0667,B6315,S030,2,121.20062,31.0497,121.202805,31.050377,383,473,116,116
E0676,B8851,S030,1,121.20062,31.0497,121.205635,31.057669,495,585,116,116
E0679,B3058,S031,1,121.20064,31.05093,121.229614,31.832016,466,556,116,66
E0682,B3341,S031,2,121.20064,31.05093,121.199493,31.050938,463,553,116,116
E0691,B3960,S033,1,121.20081,31.04038,121.299438,31.433102,545,635,116,12
E0697,B6315,S034,1,121.20092,31.0509,121.202805,31.050377,346,436,116,116
E0700,B3341,S035,1,121.20092,31.05288,121.199493,31.050938,518,608,116,116
E0706,B7768,S035,1,121.20092,31.05288,121.2873,30.695353,248,338,116,61
E0712,B6540,S036,2,121.20154,31.04963,121.001007,30.836681,234,324,116,30
E0715,B1036,S037,4,121.20169,31.05123,121.204124,31.050911,443,533,116,116
